t,label,x_kf_acc,y_kf_acc,z_kf_acc,x_kf_lin,y_kf_lin,z_kf_lin,x_kf,y_kf,z_kf,acc_mag,lin_acc_mag,magnetometer_mag,pressure_hpa,x_kf_acc_mean,x_kf_acc_std,x_kf_acc_min,x_kf_acc_max,x_kf_acc_median,x_kf_acc_skew,x_kf_acc_kurt,y_kf_acc_mean,y_kf_acc_std,y_kf_acc_min,y_kf_acc_max,y_kf_acc_median,y_kf_acc_skew,y_kf_acc_kurt,z_kf_acc_mean,z_kf_acc_std,z_kf_acc_min,z_kf_acc_max,z_kf_acc_median,z_kf_acc_skew,z_kf_acc_kurt,x_kf_lin_mean,x_kf_lin_std,x_kf_lin_min,x_kf_lin_max,x_kf_lin_median,x_kf_lin_skew,x_kf_lin_kurt,y_kf_lin_mean,y_kf_lin_std,y_kf_lin_min,y_kf_lin_max,y_kf_lin_median,y_kf_lin_skew,y_kf_lin_kurt,z_kf_lin_mean,z_kf_lin_std,z_kf_lin_min,z_kf_lin_max,z_kf_lin_median,z_kf_lin_skew,z_kf_lin_kurt,x_kf_mean,x_kf_std,x_kf_min,x_kf_max,x_kf_median,x_kf_skew,x_kf_kurt,y_kf_mean,y_kf_std,y_kf_min,y_kf_max,y_kf_median,y_kf_skew,y_kf_kurt,z_kf_mean,z_kf_std,z_kf_min,z_kf_max,z_kf_median,z_kf_skew,z_kf_kurt,acc_mag_mean,acc_mag_std,acc_mag_min,acc_mag_max,acc_mag_median,acc_mag_skew,acc_mag_kurt,lin_acc_mag_mean,lin_acc_mag_std,lin_acc_mag_min,lin_acc_mag_max,lin_acc_mag_median,lin_acc_mag_skew,lin_acc_mag_kurt,magnetometer_mag_mean,magnetometer_mag_std,magnetometer_mag_min,magnetometer_mag_max,magnetometer_mag_median,magnetometer_mag_skew,magnetometer_mag_kurt,pressure_hpa_mean,pressure_hpa_std,pressure_hpa_min,pressure_hpa_max,pressure_hpa_median,pressure_hpa_skew,pressure_hpa_kurt
0,uni,0.13764,0.1352067181069959,9.72896,-0.01673,0.00713,-0.05027,-7.797087360496015,3.8807661485826004,-27.851247795431973,9.751730343375366,0.05345842029091395,29.32358092330502,1007.0640586145647,0.13764,0.0013420651922554318,0.13764,0.13764,0.13764,0.2337913319967828,1.2869793673787404,0.13475025827347822,0.0015497933814862194,0.13109739754098362,0.13762823770491805,0.13486780225409836,-0.4390261678154208,2.4182353346679415,9.72896,0.0011888509092902897,9.72896,9.72896,9.72896,-0.22378431620191702,1.9588386639055433,-0.01673,0.005514424210607873,-0.01673,-0.01673,-0.01673,0.03263884701348998,0.04992926335186219,0.00713,0.005114246659638672,0.00713,0.00713,0.00713,0.051738511482043364,0.3523472531772706,-0.05027,0.0057807071139429796,-0.05027,-0.05027,-0.05027,-0.09281201286690079,1.399270078401969,-7.726008027450659,0.501447973161837,-8.572472233962264,-6.977026490566038,-7.682353611320754,-0.16017023684894746,0.23013418868304658,6.143248952080165,1.404404309900704,4.306856206896551,7.796502985702271,6.249900155592935,-0.04049628437307371,0.005824555461931592,-27.26636042105014,0.5472277541924776,-27.996077678100264,-26.49879604221636,-27.286976890941073,0.19544280598774513,-0.0004751257443954484,9.751648583637113,0.0011898683101039679,9.748727744304361,9.754153163859472,9.751699372387073,-0.23265437065447425,1.9704941215128733,0.05345842029091395,0.005195762702789506,0.05345842029091395,0.05345842029091395,0.05345842029091395,0.25142851357407653,1.4025091743803857,29.644680901024294,0.3961526999165493,29.081378165033378,30.115953634111428,29.693907989297742,-0.10501646544650385,-0.10136761525845814,1007.0683092365475,0.02871435263384005,1007.0247125506073,1007.1087287449395,1007.0691700404857,-0.06795338537477656,-0.6374413314177205
1,uni,0.12096119096509239,0.1352067181069959,9.750013237410073,-0.00022528656971770752,-0.004067799657534247,-0.05288711719418306,-7.797087360496015,3.8807661485826004,-27.851247795431973,9.751730343375366,0.054919577274787634,29.32358092330502,1007.0640586145647,0.13764,0.0013420651922554318,0.13764,0.13764,0.13764,0.2337913319967828,1.2869793673787404,0.13475025827347822,0.0015497933814862194,0.13109739754098362,0.13762823770491805,0.13486780225409836,-0.4390261678154208,2.4182353346679415,9.72896,0.0011888509092902897,9.72896,9.72896,9.72896,-0.22378431620191702,1.9588386639055433,-0.01673,0.005514424210607873,-0.01673,-0.01673,-0.01673,0.03263884701348998,0.04992926335186219,0.00713,0.005114246659638672,0.00713,0.00713,0.00713,0.051738511482043364,0.3523472531772706,-0.05027,0.0057807071139429796,-0.05027,-0.05027,-0.05027,-0.09281201286690079,1.399270078401969,-7.726008027450659,0.501447973161837,-8.572472233962264,-6.977026490566038,-7.682353611320754,-0.16017023684894746,0.23013418868304658,6.143248952080165,1.404404309900704,4.306856206896551,7.796502985702271,6.249900155592935,-0.04049628437307371,0.005824555461931592,-27.26636042105014,0.5472277541924776,-27.996077678100264,-26.49879604221636,-27.286976890941073,0.19544280598774513,-0.0004751257443954484,9.751648583637113,0.0011898683101039679,9.748727744304361,9.754153163859472,9.751699372387073,-0.23265437065447425,1.9704941215128733,0.05345842029091395,0.005195762702789506,0.05345842029091395,0.05345842029091395,0.05345842029091395,0.25142851357407653,1.4025091743803857,29.644680901024294,0.3961526999165493,29.081378165033378,30.115953634111428,29.693907989297742,-0.10501646544650385,-0.10136761525845814,1007.0683092365475,0.02871435263384005,1007.0247125506073,1007.1087287449395,1007.0691700404857,-0.06795338537477656,-0.6374413314177205
2,uni,0.12096119096509239,0.1352067181069959,9.750013237410073,-0.00208,-0.02332,-0.08938,-7.797087360496015,3.8807661485826004,-27.851247795431973,9.751730343375366,0.09239552586570413,29.32358092330502,1007.0640586145647,0.13764,0.0013420651922554318,0.13764,0.13764,0.13764,0.2337913319967828,1.2869793673787404,0.13475025827347822,0.0015497933814862194,0.13109739754098362,0.13762823770491805,0.13486780225409836,-0.4390261678154208,2.4182353346679415,9.72896,0.0011888509092902897,9.72896,9.72896,9.72896,-0.22378431620191702,1.9588386639055433,-0.009404999999999998,0.01035911434438292,-0.01673,-0.00208,-0.009404999999999998,0.03263884701348998,0.04992926335186219,-0.008095,0.021531401487130373,-0.02332,0.00713,-0.008095,0.051738511482043364,0.3523472531772706,-0.069825,0.027654946212205874,-0.08938,-0.05027,-0.069825,-0.09281201286690079,1.399270078401969,-7.726008027450659,0.501447973161837,-8.572472233962264,-6.977026490566038,-7.682353611320754,-0.16017023684894746,0.23013418868304658,6.143248952080165,1.404404309900704,4.306856206896551,7.796502985702271,6.249900155592935,-0.04049628437307371,0.005824555461931592,-27.26636042105014,0.5472277541924776,-27.996077678100264,-26.49879604221636,-27.286976890941073,0.19544280598774513,-0.0004751257443954484,9.751648583637113,0.0011898683101039679,9.748727744304361,9.754153163859472,9.751699372387073,-0.23265437065447425,1.9704941215128733,0.07292697307830903,0.027532691391710662,0.05345842029091395,0.09239552586570413,0.07292697307830903,0.25142851357407653,1.4025091743803857,29.644680901024294,0.3961526999165493,29.081378165033378,30.115953634111428,29.693907989297742,-0.10501646544650385,-0.10136761525845814,1007.0683092365475,0.02871435263384005,1007.0247125506073,1007.1087287449395,1007.0691700404857,-0.06795338537477656,-0.6374413314177205
3,uni,0.12096119096509239,0.1352067181069959,9.750013237410073,-0.00022528656971770752,-0.004067799657534247,-0.05288711719418306,-7.797087360496015,3.8807661485826004,-27.851247795431973,9.751730343375366,0.054919577274787634,29.32358092330502,1007.0640586145647,0.13764,0.0013420651922554318,0.13764,0.13764,0.13764,0.2337913319967828,1.2869793673787404,0.13475025827347822,0.0015497933814862194,0.13109739754098362,0.13762823770491805,0.13486780225409836,-0.4390261678154208,2.4182353346679415,9.72896,0.0011888509092902897,9.72896,9.72896,9.72896,-0.22378431620191702,1.9588386639055433,-0.009404999999999998,0.01035911434438292,-0.01673,-0.00208,-0.009404999999999998,0.03263884701348998,0.04992926335186219,-0.008095,0.021531401487130373,-0.02332,0.00713,-0.008095,0.051738511482043364,0.3523472531772706,-0.069825,0.027654946212205874,-0.08938,-0.05027,-0.069825,-0.09281201286690079,1.399270078401969,-7.726008027450659,0.501447973161837,-8.572472233962264,-6.977026490566038,-7.682353611320754,-0.16017023684894746,0.23013418868304658,6.143248952080165,1.404404309900704,4.306856206896551,7.796502985702271,6.249900155592935,-0.04049628437307371,0.005824555461931592,-27.26636042105014,0.5472277541924776,-27.996077678100264,-26.49879604221636,-27.286976890941073,0.19544280598774513,-0.0004751257443954484,9.751648583637113,0.0011898683101039679,9.748727744304361,9.754153163859472,9.751699372387073,-0.23265437065447425,1.9704941215128733,0.07292697307830903,0.027532691391710662,0.05345842029091395,0.09239552586570413,0.07292697307830903,0.25142851357407653,1.4025091743803857,29.644680901024294,0.3961526999165493,29.081378165033378,30.115953634111428,29.693907989297742,-0.10501646544650385,-0.10136761525845814,1007.0683092365475,0.02871435263384005,1007.0247125506073,1007.1087287449395,1007.0691700404857,-0.06795338537477656,-0.6374413314177205
4,uni,0.12096119096509239,0.1352067181069959,9.750013237410073,-0.00022528656971770752,-0.004067799657534247,-0.05288711719418306,-7.797087360496015,3.8807661485826004,-27.851247795431973,9.751730343375366,0.054919577274787634,29.32358092330502,1007.0640586145647,0.13764,0.0013420651922554318,0.13764,0.13764,0.13764,0.2337913319967828,1.2869793673787404,0.13475025827347822,0.0015497933814862194,0.13109739754098362,0.13762823770491805,0.13486780225409836,-0.4390261678154208,2.4182353346679415,9.72896,0.0011888509092902897,9.72896,9.72896,9.72896,-0.22378431620191702,1.9588386639055433,-0.009404999999999998,0.01035911434438292,-0.01673,-0.00208,-0.009404999999999998,0.03263884701348998,0.04992926335186219,-0.008095,0.021531401487130373,-0.02332,0.00713,-0.008095,0.051738511482043364,0.3523472531772706,-0.069825,0.027654946212205874,-0.08938,-0.05027,-0.069825,-0.09281201286690079,1.399270078401969,-7.726008027450659,0.501447973161837,-8.572472233962264,-6.977026490566038,-7.682353611320754,-0.16017023684894746,0.23013418868304658,6.143248952080165,1.404404309900704,4.306856206896551,7.796502985702271,6.249900155592935,-0.04049628437307371,0.005824555461931592,-27.26636042105014,0.5472277541924776,-27.996077678100264,-26.49879604221636,-27.286976890941073,0.19544280598774513,-0.0004751257443954484,9.751648583637113,0.0011898683101039679,9.748727744304361,9.754153163859472,9.751699372387073,-0.23265437065447425,1.9704941215128733,0.07292697307830903,0.027532691391710662,0.05345842029091395,0.09239552586570413,0.07292697307830903,0.25142851357407653,1.4025091743803857,29.644680901024294,0.3961526999165493,29.081378165033378,30.115953634111428,29.693907989297742,-0.10501646544650385,-0.10136761525845814,1007.0683092365475,0.02871435263384005,1007.0247125506073,1007.1087287449395,1007.0691700404857,-0.06795338537477656,-0.6374413314177205
5,uni,0.12096119096509239,0.1352067181069959,9.750013237410073,-0.00301,-0.00232,-0.05757,-7.797087360496015,3.8807661485826004,-27.851247795431973,9.751730343375366,0.05769529790199545,29.32358092330502,1007.0640586145647,0.13764,0.0013420651922554318,0.13764,0.13764,0.13764,0.2337913319967828,1.2869793673787404,0.13475025827347822,0.0015497933814862194,0.13109739754098362,0.13762823770491805,0.13486780225409836,-0.4390261678154208,2.4182353346679415,9.72896,0.0011888509092902897,9.72896,9.72896,9.72896,-0.22378431620191702,1.9588386639055433,-0.007273333333333333,0.008202903957339336,-0.01673,-0.00208,-0.00301,-1.7070380557117504,0.04992926335186219,-0.006169999999999999,0.015585810854748623,-0.02332,0.00713,-0.00232,-1.0437603722639661,0.3523472531772706,-0.06574,0.02079566541373466,-0.08938,-0.05027,-0.05757,-1.495043716934107,1.399270078401969,-7.726008027450659,0.501447973161837,-8.572472233962264,-6.977026490566038,-7.682353611320754,-0.16017023684894746,0.23013418868304658,6.143248952080165,1.404404309900704,4.306856206896551,7.796502985702271,6.249900155592935,-0.04049628437307371,0.005824555461931592,-27.26636042105014,0.5472277541924776,-27.996077678100264,-26.49879604221636,-27.286976890941073,0.19544280598774513,-0.0004751257443954484,9.751648583637113,0.0011898683101039679,9.748727744304361,9.754153163859472,9.751699372387073,-0.23265437065447425,1.9704941215128733,0.06784974801953784,0.021362565167316203,0.05345842029091395,0.09239552586570413,0.05769529790199545,1.655718057226915,1.4025091743803857,29.644680901024294,0.3961526999165493,29.081378165033378,30.115953634111428,29.693907989297742,-0.10501646544650385,-0.10136761525845814,1007.0683092365475,0.02871435263384005,1007.0247125506073,1007.1087287449395,1007.0691700404857,-0.06795338537477656,-0.6374413314177205
6,uni,0.12096119096509239,0.1352067181069959,9.750013237410073,-0.00022528656971770752,-0.004067799657534247,-0.05288711719418306,-7.797087360496015,3.8807661485826004,-27.851247795431973,9.751730343375366,0.054919577274787634,29.32358092330502,1007.0640586145647,0.13764,0.0013420651922554318,0.13764,0.13764,0.13764,0.2337913319967828,1.2869793673787404,0.13475025827347822,0.0015497933814862194,0.13109739754098362,0.13762823770491805,0.13486780225409836,-0.4390261678154208,2.4182353346679415,9.72896,0.0011888509092902897,9.72896,9.72896,9.72896,-0.22378431620191702,1.9588386639055433,-0.007273333333333333,0.008202903957339336,-0.01673,-0.00208,-0.00301,-1.7070380557117504,0.04992926335186219,-0.006169999999999999,0.015585810854748623,-0.02332,0.00713,-0.00232,-1.0437603722639661,0.3523472531772706,-0.06574,0.02079566541373466,-0.08938,-0.05027,-0.05757,-1.495043716934107,1.399270078401969,-7.726008027450659,0.501447973161837,-8.572472233962264,-6.977026490566038,-7.682353611320754,-0.16017023684894746,0.23013418868304658,6.143248952080165,1.404404309900704,4.306856206896551,7.796502985702271,6.249900155592935,-0.04049628437307371,0.005824555461931592,-27.26636042105014,0.5472277541924776,-27.996077678100264,-26.49879604221636,-27.286976890941073,0.19544280598774513,-0.0004751257443954484,9.751648583637113,0.0011898683101039679,9.748727744304361,9.754153163859472,9.751699372387073,-0.23265437065447425,1.9704941215128733,0.06784974801953784,0.021362565167316203,0.05345842029091395,0.09239552586570413,0.05769529790199545,1.655718057226915,1.4025091743803857,29.644680901024294,0.3961526999165493,29.081378165033378,30.115953634111428,29.693907989297742,-0.10501646544650385,-0.10136761525845814,1007.0683092365475,0.02871435263384005,1007.0247125506073,1007.1087287449395,1007.0691700404857,-0.06795338537477656,-0.6374413314177205
7,uni,0.12096119096509239,0.1352067181069959,9.750013237410073,-0.00022528656971770752,-0.004067799657534247,-0.05288711719418306,-7.797087360496015,3.8807661485826004,-27.851247795431973,9.751730343375366,0.054919577274787634,29.32358092330502,1007.0640586145647,0.13764,0.0013420651922554318,0.13764,0.13764,0.13764,0.2337913319967828,1.2869793673787404,0.13475025827347822,0.0015497933814862194,0.13109739754098362,0.13762823770491805,0.13486780225409836,-0.4390261678154208,2.4182353346679415,9.72896,0.0011888509092902897,9.72896,9.72896,9.72896,-0.22378431620191702,1.9588386639055433,-0.007273333333333333,0.008202903957339336,-0.01673,-0.00208,-0.00301,-1.7070380557117504,0.04992926335186219,-0.006169999999999999,0.015585810854748623,-0.02332,0.00713,-0.00232,-1.0437603722639661,0.3523472531772706,-0.06574,0.02079566541373466,-0.08938,-0.05027,-0.05757,-1.495043716934107,1.399270078401969,-7.726008027450659,0.501447973161837,-8.572472233962264,-6.977026490566038,-7.682353611320754,-0.16017023684894746,0.23013418868304658,6.143248952080165,1.404404309900704,4.306856206896551,7.796502985702271,6.249900155592935,-0.04049628437307371,0.005824555461931592,-27.26636042105014,0.5472277541924776,-27.996077678100264,-26.49879604221636,-27.286976890941073,0.19544280598774513,-0.0004751257443954484,9.751648583637113,0.0011898683101039679,9.748727744304361,9.754153163859472,9.751699372387073,-0.23265437065447425,1.9704941215128733,0.06784974801953784,0.021362565167316203,0.05345842029091395,0.09239552586570413,0.05769529790199545,1.655718057226915,1.4025091743803857,29.644680901024294,0.3961526999165493,29.081378165033378,30.115953634111428,29.693907989297742,-0.10501646544650385,-0.10136761525845814,1007.0683092365475,0.02871435263384005,1007.0247125506073,1007.1087287449395,1007.0691700404857,-0.06795338537477656,-0.6374413314177205
8,uni,0.12096119096509239,0.1352067181069959,9.750013237410073,0.01189,0.01137,-0.0681,-7.797087360496015,3.8807661485826004,-27.851247795431973,9.751730343375366,0.07005896801980457,29.32358092330502,1007.0640586145647,0.13764,0.0013420651922554318,0.13764,0.13764,0.13764,0.2337913319967828,1.2869793673787404,0.13475025827347822,0.0015497933814862194,0.13109739754098362,0.13762823770491805,0.13486780225409836,-0.4390261678154208,2.4182353346679415,9.72896,0.0011888509092902897,9.72896,9.72896,9.72896,-0.22378431620191702,1.9588386639055433,-0.0024824999999999995,0.011690455865077859,-0.01673,0.01189,-0.002545,0.0320085586590578,1.468963532738341,-0.0017850000000000001,0.015455028307965015,-0.02332,0.01137,0.002405,-1.2645217036173977,1.1842303576730728,-0.06633,0.01702054249037517,-0.08938,-0.05027,-0.062835,-1.0055900860577018,0.5881172770272514,-7.726008027450659,0.501447973161837,-8.572472233962264,-6.977026490566038,-7.682353611320754,-0.16017023684894746,0.23013418868304658,6.143248952080165,1.404404309900704,4.306856206896551,7.796502985702271,6.249900155592935,-0.04049628437307371,0.005824555461931592,-27.26636042105014,0.5472277541924776,-27.996077678100264,-26.49879604221636,-27.286976890941073,0.19544280598774513,-0.0004751257443954484,9.751648583637113,0.0011898683101039679,9.748727744304361,9.754153163859472,9.751699372387073,-0.23265437065447425,1.9704941215128733,0.06840205301960453,0.017477403228291163,0.05345842029091395,0.09239552586570413,0.06387713296090002,1.155451787581144,0.5910531066757141,29.644680901024294,0.3961526999165493,29.081378165033378,30.115953634111428,29.693907989297742,-0.10501646544650385,-0.10136761525845814,1007.0683092365475,0.02871435263384005,1007.0247125506073,1007.1087287449395,1007.0691700404857,-0.06795338537477656,-0.6374413314177205
9,uni,0.12096119096509239,0.1352067181069959,9.750013237410073,-0.028,-0.01449,-0.03477,-7.797087360496015,3.8807661485826004,-27.851247795431973,9.751730343375366,0.04693520001022687,29.32358092330502,1007.0640586145647,0.13764,0.0013420651922554318,0.13764,0.13764,0.13764,0.2337913319967828,1.2869793673787404,0.13475025827347822,0.0015497933814862194,0.13109739754098362,0.13762823770491805,0.13486780225409836,-0.4390261678154208,2.4182353346679415,9.72896,0.0011888509092902897,9.72896,9.72896,9.72896,-0.22378431620191702,1.9588386639055433,-0.007586,0.015255445912853547,-0.028,0.01189,-0.00301,-0.19028935268543573,-0.4788244501433094,-0.004326,0.014540523718215929,-0.02332,0.01137,-0.00232,-0.34209115142501373,-1.8826081648922244,-0.060018,0.020407862945443358,-0.08938,-0.03477,-0.05757,-0.4316974002483869,0.38072775764529254,-7.726008027450659,0.501447973161837,-8.572472233962264,-6.977026490566038,-7.682353611320754,-0.16017023684894746,0.23013418868304658,6.143248952080165,1.404404309900704,4.306856206896551,7.796502985702271,6.249900155592935,-0.04049628437307371,0.005824555461931592,-27.26636042105014,0.5472277541924776,-27.996077678100264,-26.49879604221636,-27.286976890941073,0.19544280598774513,-0.0004751257443954484,9.751648583637113,0.0011898683101039679,9.748727744304361,9.754153163859472,9.751699372387073,-0.23265437065447425,1.9704941215128733,0.06410868241772899,0.017923723757312736,0.04693520001022687,0.09239552586570413,0.05769529790199545,1.1800245416825554,0.9991527189935034,29.644680901024294,0.3961526999165493,29.081378165033378,30.115953634111428,29.693907989297742,-0.10501646544650385,-0.10136761525845814,1007.0683092365475,0.02871435263384005,1007.0247125506073,1007.1087287449395,1007.0691700404857,-0.06795338537477656,-0.6374413314177205
